"threshold","sensitivity","specificity","ppv","npv","accuracy","AUC","coefs","Prev"
0.0995430093408638,0.711517554308296,0.705289012816093,0.213525408704808,0.957060603802564,0.705959277315744,0.7675792468961,6.54,0.097886
0.5,0.0447097760742591,0.997622278031435,0.684971774350169,0.904304324429848,0.902790364209923,0.7675792468961,6.54,0.097886
0.49705238068228,0.709052620284444,0.70014140469885,0.210391136321271,0.956440205620196,0.701041009463722,0.763289092127345,8.78,0.097886
0.497513061274257,0.69893188553169,0.711370559892726,0.21411022131964,0.955603451814843,0.710140521938629,0.763114895057097,21.01,0.097886
0.416541866161073,0.702114921255018,0.702698360621879,0.20980918435078,0.955535432964825,0.702644106681962,0.758250348296523,18.99,0.097886
