"threshold","sensitivity","specificity","ppv","npv","accuracy","AUC","coefs","Prev"
0.10928623489937,0.840291501976285,0.815877391369053,0.333349918195705,0.978830107980101,0.816891310582162,0.901896948463571,9,0.0995
0.5,0.337295769672348,0.985151286908523,0.708734813573523,0.929869403173568,0.919701749354746,0.901896948463571,9,0.0995
0.512620829491928,0.842481203007519,0.810438257101742,0.327392700955919,0.97877296588922,0.8128763980499,0.899321603430696,10,0.0995
0.503347841497025,0.839387917329094,0.811356712562105,0.332314144414993,0.978488551449921,0.815457413249211,0.899706136231036,21,0.0995
0.417243380128559,0.845267428871805,0.809144337034804,0.329456470683462,0.979278015293817,0.8128763980499,0.898340189558145,18,0.0995
