"threshold","sensitivity","specificity","ppv","npv","accuracy","AUC","coefs","Prev"
0.0975663059595171,0.7125385558735,0.710247221129613,0.212816280520944,0.956630118600931,0.709922569544021,0.766216242147428,7,0.0979
0.5,0.0446015615934221,0.997765363071559,0.684659090909091,0.904178683027604,0.903068540292515,0.766216242147428,7,0.0979
0.499273785876678,0.711622698679314,0.701419565967219,0.206590352350286,0.955373487247017,0.7017493547462,0.761554058508719,8,0.0979
0.495033401006684,0.701032448377581,0.711118292286976,0.212444118054319,0.955514767496727,0.711069687410381,0.761685456750164,21,0.0979
0.409448783150707,0.704480364078622,0.696019108280255,0.20785711565168,0.956261904816699,0.697734442213938,0.755379687815597,19,0.0979
