"threshold.25.","sensitivity.25.","specificity.25.","ppv.25.","npv.25.","accuracy.25.","AUC.25.","coefs.25.","Prev.25.","threshold.75.","sensitivity.75.","specificity.75.","ppv.75.","npv.75.","accuracy.75.","AUC.75.","coefs.75.","Prev.75."
0.0885482489230447,0.675341858698405,0.668967095721537,0.197085057446521,0.953622600103071,0.676584456552911,0.757663836261208,6,0.096,0.107659142434346,0.749433534743202,0.735643067722705,0.225361713055546,0.960305216582256,0.729136793805564,0.779326615003672,7,0.0997
0.5,0.0366197183098592,0.996821106336913,0.615384615384615,0.90168206396632,0.900200745626613,0.757663836261208,6,0.096,0.5,0.0518032511681262,0.998408022080153,0.75,0.907290808606598,0.905362776025237,0.779326615003672,7,0.0997
0.457794501747983,0.667389210019268,0.656162507456549,0.196813563922603,0.952669913056561,0.666403785488959,0.752911739679321,7,0.096,0.53031872358199,0.748955669224211,0.743731329681124,0.226176283239317,0.960336729757713,0.737381703470032,0.775897952976121,10,0.0997
0.472040475112213,0.660137085137085,0.681866181086764,0.199188903681408,0.951553220218626,0.684685976484084,0.754218654280426,18.75,0.096,0.533462311344935,0.736482709507474,0.750936865651954,0.224418105259227,0.958311934822533,0.742543733868655,0.775215910276333,24,0.0997
0.380785425106781,0.673949579831933,0.661910291846831,0.193367636017125,0.951884085386648,0.669486664754804,0.748602353371483,16,0.096,0.446974250112178,0.742349988046856,0.74589401784395,0.222417325139011,0.95837278714337,0.736593059936909,0.770297070930339,22,0.0997
