"threshold","sensitivity","specificity","ppv","npv","accuracy","AUC","coefs","Prev"
0.208404621210084,0.826915560937912,0.804413253131516,0.527057627448564,0.946613660835943,0.809067966733582,0.890746913485942,9.35,0.20461
0.5,0.543729059872701,0.945794025567772,0.725150057827593,0.887536193462785,0.862119300258101,0.890746913485942,9.35,0.20461
0.503214834606701,0.824522936046826,0.804150773507604,0.526495328529167,0.945922879621787,0.808345282477775,0.889774466762508,10.04,0.20461
0.492847070056693,0.828144893559653,0.80092882475139,0.523225643667724,0.94677318430824,0.806558646400918,0.889829659993118,15.93,0.20461
0.415171728080594,0.822596543484739,0.802041282243999,0.522874697287932,0.945222357644799,0.806303412675652,0.887579114029135,21.49,0.20461
