"threshold","sensitivity","specificity","ppv","npv","accuracy","AUC","coefs","Prev"
0.0281660401145618,0.887640449438202,0.835539677318838,0.118614069296535,0.996470715721663,0.836392314310295,0.922537608336742,7,0.0244
0.5,0.142080745341615,0.999116347569956,0.8,0.9790977893595,0.977917981072555,0.922537608336742,7,0.0244
0.515610554735342,0.870007680491552,0.8330632270206,0.113712688829078,0.995951239303879,0.833954688844279,0.915579995512329,8,0.0244
0.442081967006182,0.865553121577218,0.828411166500116,0.112639350039881,0.995931050744906,0.829366217378836,0.912104943145162,32,0.0244
0.386805938072537,0.869306418219462,0.823831768276213,0.109950194658718,0.995999720178774,0.825064525379983,0.915086567338493,17,0.0244
