"threshold.25.","sensitivity.25.","specificity.25.","ppv.25.","npv.25.","accuracy.25.","AUC.25.","coefs.25.","Prev.25.","threshold.75.","sensitivity.75.","specificity.75.","ppv.75.","npv.75.","accuracy.75.","AUC.75.","coefs.75.","Prev.75."
0.195159937130806,0.811754164320732,0.794888335361809,0.512114679194285,0.943090358722916,0.802122168052767,0.886212297281157,9,0.2026,0.223246056966869,0.839593596059113,0.81455947586988,0.540297093515348,0.95028124184007,0.816389446515629,0.894856298923462,10,0.2065
0.5,0.53182312583668,0.94290410352959,0.711694664031621,0.8837063334865,0.857757384571265,0.886212297281157,9,0.2026,0.5,0.554834022069842,0.949163450058859,0.740033563591202,0.892781404081791,0.865858904502438,0.894856298923462,10,0.2065
0.480587776498327,0.811413076934915,0.793166170882312,0.509076424038282,0.942153948120347,0.801261829652997,0.885599108728863,9,0.2026,0.524437805171723,0.839515556906861,0.815461831429045,0.538061746355171,0.950202585044837,0.815457413249211,0.894050192134638,11,0.2065
0.464735410247029,0.811103967537009,0.789761460356179,0.510206040692821,0.94211389741145,0.79882420418698,0.885340581501435,13,0.2026,0.521815379638151,0.846209587513935,0.813688292982401,0.537025917973605,0.951030433937522,0.815027244049326,0.894535319108359,18,0.2065
0.39239086795905,0.807352045628393,0.789207208385394,0.508461609456973,0.941005241586974,0.79911098365357,0.88331189493612,18,0.2026,0.440959325708847,0.839586528053401,0.813085811384877,0.536590293166295,0.949637002710432,0.814740464582736,0.892088551741136,24,0.2065
