"threshold","sensitivity","specificity","ppv","npv","accuracy","AUC","coefs","Prev"
0.0303363253346364,0.728155339805825,0.720112244776737,0.071267520920086,0.988897437226663,0.720533409807858,0.773733454126869,3,0.0287
0.5,0.0309278350515464,0.999704404374815,0.75,0.972134444125251,0.971608832807571,0.773733454126869,3,0.0287
0.4998204339238,0.722772277227723,0.70140388702827,0.0680542774138833,0.988328267304674,0.701892744479495,0.759124482402869,6,0.0287
0.482785112735758,0.705882352941177,0.71626204499988,0.068901303538175,0.988069986041588,0.715658158875825,0.7593347486183,30,0.0287
0.411605319776953,0.707070707070707,0.71197987641517,0.0686802170339329,0.987935431951601,0.712073415543447,0.756782927571413,17,0.0287
