"threshold","sensitivity","specificity","ppv","npv","accuracy","AUC","coefs","Prev"
0.028322558432879,0.884449615977148,0.829550615572707,0.120207164069394,0.996528775751273,0.830868941783768,0.922621895571458,7.04,0.024461
0.5,0.14325953904125,0.998950929986387,0.787774850261538,0.97885001807834,0.977920848867221,0.922621895571458,7.04,0.024461
0.520560609693351,0.868319232380293,0.824113679323312,0.115915453721664,0.996029113577849,0.825170633782621,0.914433480245318,8.88,0.024461
0.448540412659941,0.862310520314154,0.825409113872105,0.115746447537345,0.995858747222812,0.826300544880986,0.912212165425847,31.25,0.024461
0.3816569762599,0.87369823692801,0.819729231329182,0.113788602453458,0.996157175967967,0.821003728133066,0.914241590314586,16.7,0.024461
