"threshold","sensitivity","specificity","ppv","npv","accuracy","AUC","coefs","Prev"
0.206416255483685,0.825312729273661,0.805460473496884,0.529185275106105,0.946503781577838,0.809435044450817,0.890528297283081,9,0.20485
0.5,0.546772860903484,0.94620932318731,0.725760190439812,0.887621314637357,0.862776025236593,0.890528297283081,9,0.20485
0.498243265564519,0.823699657741241,0.803542744223494,0.52395401775552,0.94578855052993,0.807570977917981,0.889596220992907,10,0.20485
0.491801027291234,0.823608582060011,0.802399590231651,0.524940832991922,0.946624576540957,0.806997418984801,0.8896374542744,15,0.20485
0.416307541272912,0.823568831663985,0.80362614745259,0.521676802154844,0.945899168633929,0.807140808718096,0.88744801517037,22,0.20485
